ENTIDAD,SECTOR,TAMAÑO,AÑO,SOBREVIVIENTES,MUERTOS,NACIMIENTOS
MICHOACÁN DE OCAMPO,SERVICIOS PRIVADOS NO FINANCIEROS,11 Y MÁS PERSONAS OCUPADAS,2022,0.991267322184024,0.008732677815975,0.055023923444976
MICHOACÁN DE OCAMPO,SERVICIOS PRIVADOS NO FINANCIEROS,11 Y MÁS PERSONAS OCUPADAS,2023,0.885199798333816,0.114800201666183,0.090789473684211
MICHOACÁN DE OCAMPO,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2020,0.473837616874676,0.526162383125323,0.194367613779231
MICHOACÁN DE OCAMPO,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2021,0.440209680418003,0.559790319581996,0.146329198793161
MICHOACÁN DE OCAMPO,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2022,0.598721120281232,0.401278879718767,0.156194125159642
MICHOACÁN DE OCAMPO,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2023,0.466983258902126,0.533016741097873,0.199143934997098
MICHOACÁN DE OCAMPO,SERVICIOS PRIVADOS NO FINANCIEROS,6 A 10 PERSONAS OCUPADAS,2020,0.624286123665647,0.375713876334352,0.158333333333333
MICHOACÁN DE OCAMPO,SERVICIOS PRIVADOS NO FINANCIEROS,6 A 10 PERSONAS OCUPADAS,2021,0.438948643480835,0.561051356519164,0.137546468401487
MICHOACÁN DE OCAMPO,SERVICIOS PRIVADOS NO FINANCIEROS,6 A 10 PERSONAS OCUPADAS,2022,0.778774966422160,0.221225033577839,0.103624009060023
MICHOACÁN DE OCAMPO,SERVICIOS PRIVADOS NO FINANCIEROS,6 A 10 PERSONAS OCUPADAS,2023,0.529718726658671,0.470281273341328,0.148292682926829
MICHOACÁN DE OCAMPO,SERVICIOS PRIVADOS NO FINANCIEROS,CONCENTRADOS,2020,0.222244536472179,0.777755463527821,0.254028352557894
MICHOACÁN DE OCAMPO,SERVICIOS PRIVADOS NO FINANCIEROS,CONCENTRADOS,2021,0.109911420876145,0.890088579123855,0.197997444810886
MICHOACÁN DE OCAMPO,SERVICIOS PRIVADOS NO FINANCIEROS,CONCENTRADOS,2022,0.613045018085240,0.386954981914760,0.270749185667752
MICHOACÁN DE OCAMPO,SERVICIOS PRIVADOS NO FINANCIEROS,CONCENTRADOS,2023,0.709366287889031,0.290633712110969,0.241700891335928
MICHOACÁN DE OCAMPO,TODOS LOS SECTORES,0 A 2 PERSONAS OCUPADAS,2020,0.511020690236150,0.488979309763849,0.258642990594510
MICHOACÁN DE OCAMPO,TODOS LOS SECTORES,0 A 2 PERSONAS OCUPADAS,2021,0.274260664181958,0.725739335818041,0.208928446608728
MICHOACÁN DE OCAMPO,TODOS LOS SECTORES,0 A 2 PERSONAS OCUPADAS,2022,0.668475589162505,0.331524410837494,0.279734716799487
MICHOACÁN DE OCAMPO,TODOS LOS SECTORES,0 A 2 PERSONAS OCUPADAS,2023,0.809584749879476,0.190415250120523,0.250736387097951
MICHOACÁN DE OCAMPO,TODOS LOS SECTORES,11 Y MÁS PERSONAS OCUPADAS,2020,0.309388594901497,0.690611405098502,0.081534772182254
MICHOACÁN DE OCAMPO,TODOS LOS SECTORES,11 Y MÁS PERSONAS OCUPADAS,2021,0.654137182609609,0.345862817390390,0.072777521879318
MICHOACÁN DE OCAMPO,TODOS LOS SECTORES,11 Y MÁS PERSONAS OCUPADAS,2022,0.658719169570182,0.341280830429817,0.058263000272257
MICHOACÁN DE OCAMPO,TODOS LOS SECTORES,11 Y MÁS PERSONAS OCUPADAS,2023,0.566219713253030,0.433780286746969,0.062922730067637
MICHOACÁN DE OCAMPO,TODOS LOS SECTORES,3 A 5 PERSONAS OCUPADAS,2020,0.692834440761777,0.307165559238222,0.171723000824402
MICHOACÁN DE OCAMPO,TODOS LOS SECTORES,3 A 5 PERSONAS OCUPADAS,2021,0.551469543878892,0.448530456121107,0.141954922069645
MICHOACÁN DE OCAMPO,TODOS LOS SECTORES,3 A 5 PERSONAS OCUPADAS,2022,0.812335736250726,0.187664263749273,0.136520121878833
MICHOACÁN DE OCAMPO,TODOS LOS SECTORES,3 A 5 PERSONAS OCUPADAS,2023,0.559048629804144,0.440951370195855,0.171653466314657
MICHOACÁN DE OCAMPO,TODOS LOS SECTORES,6 A 10 PERSONAS OCUPADAS,2020,0.712123913517344,0.287876086482655,0.127557683935568
MICHOACÁN DE OCAMPO,TODOS LOS SECTORES,6 A 10 PERSONAS OCUPADAS,2021,0.719069340792881,0.280930659207118,0.122448979591837
MICHOACÁN DE OCAMPO,TODOS LOS SECTORES,6 A 10 PERSONAS OCUPADAS,2022,0.888230197147892,0.111769802852107,0.085892955674085
MICHOACÁN DE OCAMPO,TODOS LOS SECTORES,6 A 10 PERSONAS OCUPADAS,2023,0.585092412461924,0.414907587538075,0.115239443264921
MICHOACÁN DE OCAMPO,TODOS LOS SECTORES,CONCENTRADOS,2020,0.245700369754367,0.754299630245633,0.237790364666200
MICHOACÁN DE OCAMPO,TODOS LOS SECTORES,CONCENTRADOS,2021,0.136389966483685,0.863610033516315,0.192556619449366
MICHOACÁN DE OCAMPO,TODOS LOS SECTORES,CONCENTRADOS,2022,0.599815748084551,0.400184251915449,0.235821894356772
MICHOACÁN DE OCAMPO,TODOS LOS SECTORES,CONCENTRADOS,2023,0.730384664979740,0.269615335020260,0.217668853255588
MORELOS,COMERCIO,0 A 2 PERSONAS OCUPADAS,2020,0.353816834291023,0.646183165708976,0.293085655314757
MORELOS,COMERCIO,0 A 2 PERSONAS OCUPADAS,2021,0.207046011413320,0.792953988586679,0.237027282827867
MORELOS,COMERCIO,0 A 2 PERSONAS OCUPADAS,2022,0.471744213496229,0.528255786503770,0.296196868008949
MORELOS,COMERCIO,0 A 2 PERSONAS OCUPADAS,2023,0.817235761517857,0.182764238482142,0.238698968780901
MORELOS,COMERCIO,11 Y MÁS PERSONAS OCUPADAS,2020,0.688490813892158,0.311509186107841,0.086614173228347
MORELOS,COMERCIO,11 Y MÁS PERSONAS OCUPADAS,2021,0.633358588597971,0.366641411402028,0.095505617977528
MORELOS,COMERCIO,11 Y MÁS PERSONAS OCUPADAS,2022,0.376259788643213,0.623740211356786,0.064638783269962
MORELOS,COMERCIO,11 Y MÁS PERSONAS OCUPADAS,2023,0.406307936364000,0.593692063635999,0.108635097493036
MORELOS,COMERCIO,3 A 5 PERSONAS OCUPADAS,2020,0.448346043390072,0.551653956609927,0.192919649960223
MORELOS,COMERCIO,3 A 5 PERSONAS OCUPADAS,2021,0.668079262489244,0.331920737510755,0.152056501869547
MORELOS,COMERCIO,3 A 5 PERSONAS OCUPADAS,2022,0.896527345526407,0.103472654473592,0.155721502306172
MORELOS,COMERCIO,3 A 5 PERSONAS OCUPADAS,2023,0.271398961614471,0.728601038385528,0.166935483870968
MORELOS,COMERCIO,6 A 10 PERSONAS OCUPADAS,2020,0.549675133442961,0.450324866557038,0.116147308781870
MORELOS,COMERCIO,6 A 10 PERSONAS OCUPADAS,2021,0.835055428580645,0.164944571419354,0.110817941952507
MORELOS,COMERCIO,6 A 10 PERSONAS OCUPADAS,2022,0.608079412443468,0.391920587556531,0.095371669004208
MORELOS,COMERCIO,6 A 10 PERSONAS OCUPADAS,2023,0.460934030591132,0.539065969408867,0.115601503759398
MORELOS,COMERCIO,CONCENTRADOS,2020,0.247847921773915,0.752152078226085,0.276091302124494
MORELOS,COMERCIO,CONCENTRADOS,2021,0.120660824753928,0.879339175246072,0.226006644033147
MORELOS,COMERCIO,CONCENTRADOS,2022,0.558963734905566,0.441036265094434,0.268764984324092
MORELOS,COMERCIO,CONCENTRADOS,2023,0.696367315275638,0.303632684724362,0.216731316265839
MORELOS,MANUFACTURAS,0 A 2 PERSONAS OCUPADAS,2020,0.209662277292056,0.790337722707943,0.288865546218487
MORELOS,MANUFACTURAS,0 A 2 PERSONAS OCUPADAS,2021,0.085124247926912,0.914875752073088,0.245120740985776
MORELOS,MANUFACTURAS,0 A 2 PERSONAS OCUPADAS,2022,0.328907756710701,0.671092243289299,0.290851553509781
MORELOS,MANUFACTURAS,0 A 2 PERSONAS OCUPADAS,2023,0.810703192250515,0.189296807749484,0.206337860376459
MORELOS,MANUFACTURAS,11 Y MÁS PERSONAS OCUPADAS,2020,0.873621184244413,0.126378815755586,0.140845070422535
MORELOS,MANUFACTURAS,11 Y MÁS PERSONAS OCUPADAS,2021,0.709612374038151,0.290387625961848,0.107526881720430
MORELOS,MANUFACTURAS,11 Y MÁS PERSONAS OCUPADAS,2022,0.914689985961499,0.085310014038501,0.018518518518519
MORELOS,MANUFACTURAS,11 Y MÁS PERSONAS OCUPADAS,2023,0.868423725428653,0.131576274571346,0.055045871559633
MORELOS,MANUFACTURAS,3 A 5 PERSONAS OCUPADAS,2020,0.533915225034785,0.466084774965214,0.222826086956522
MORELOS,MANUFACTURAS,3 A 5 PERSONAS OCUPADAS,2021,0.445552520649849,0.554447479350151,0.163141993957704
MORELOS,MANUFACTURAS,3 A 5 PERSONAS OCUPADAS,2022,0.792810802097182,0.207189197902817,0.132737276478680
MORELOS,MANUFACTURAS,3 A 5 PERSONAS OCUPADAS,2023,0.728483524867438,0.271516475132561,0.145121951219512
MORELOS,MANUFACTURAS,6 A 10 PERSONAS OCUPADAS,2020,0.174611697331802,0.825388302668197,0.135135135135135
MORELOS,MANUFACTURAS,6 A 10 PERSONAS OCUPADAS,2021,0.277691235539323,0.722308764460676,0.161490683229814
MORELOS,MANUFACTURAS,6 A 10 PERSONAS OCUPADAS,2022,0.647015437628136,0.352984562371863,0.077142857142857
MORELOS,MANUFACTURAS,6 A 10 PERSONAS OCUPADAS,2023,0.490932593435782,0.509067406564217,0.097276264591440
MORELOS,MANUFACTURAS,CONCENTRADOS,2020,0.266355620062183,0.733644379937817,0.248220365212009
MORELOS,MANUFACTURAS,CONCENTRADOS,2021,0.088396596029782,0.911603403970218,0.208748728382503
MORELOS,MANUFACTURAS,CONCENTRADOS,2022,0.624830591437185,0.375169408562815,0.223667570009033
MORELOS,MANUFACTURAS,CONCENTRADOS,2023,0.751131472970794,0.248868527029206,0.172123479887746
MORELOS,OTROS SECTORES,CONCENTRADOS,2020,0.277035874545104,0.722964125454896,0.279847494553377
MORELOS,OTROS SECTORES,CONCENTRADOS,2021,0.140982832715084,0.859017167284916,0.226449831236576
MORELOS,OTROS SECTORES,CONCENTRADOS,2022,0.559177921212506,0.440822078787494,0.263340628239514
MORELOS,OTROS SECTORES,CONCENTRADOS,2023,0.718264035610302,0.281735964389698,0.215903843362844
MORELOS,SERVICIOS PRIVADOS NO FINANCIEROS,0 A 2 PERSONAS OCUPADAS,2020,0.383721696767800,0.616278303232200,0.341943127962085
MORELOS,SERVICIOS PRIVADOS NO FINANCIEROS,0 A 2 PERSONAS OCUPADAS,2021,0.180893620409953,0.819106379590046,0.264775214682607
MORELOS,SERVICIOS PRIVADOS NO FINANCIEROS,0 A 2 PERSONAS OCUPADAS,2022,0.520543938975417,0.479456061024582,0.363729658407858
MORELOS,SERVICIOS PRIVADOS NO FINANCIEROS,0 A 2 PERSONAS OCUPADAS,2023,0.828128769412003,0.171871230587996,0.280309290520600
MORELOS,SERVICIOS PRIVADOS NO FINANCIEROS,11 Y MÁS PERSONAS OCUPADAS,2020,0.231638263947862,0.768361736052137,0.085561497326203
MORELOS,SERVICIOS PRIVADOS NO FINANCIEROS,11 Y MÁS PERSONAS OCUPADAS,2021,0.376500456690999,0.623499543309000,0.102661596958175
MORELOS,SERVICIOS PRIVADOS NO FINANCIEROS,11 Y MÁS PERSONAS OCUPADAS,2022,0.685183756364230,0.314816243635769,0.092198581560284
MORELOS,SERVICIOS PRIVADOS NO FINANCIEROS,11 Y MÁS PERSONAS OCUPADAS,2023,0.213577108329897,0.786422891670102,0.113043478260870
MORELOS,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2020,0.657498358194320,0.342501641805679,0.207598371777476
MORELOS,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2021,0.497494573081805,0.502505426918194,0.177546628407461
MORELOS,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2022,0.704271820291032,0.295728179708967,0.169139465875371
MORELOS,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2023,0.581054044482945,0.418945955517054,0.198861147612790
MORELOS,SERVICIOS PRIVADOS NO FINANCIEROS,6 A 10 PERSONAS OCUPADAS,2020,0.545963601260482,0.454036398739517,0.165009940357853
MORELOS,SERVICIOS PRIVADOS NO FINANCIEROS,6 A 10 PERSONAS OCUPADAS,2021,0.667876182576697,0.332123817423302,0.145137880986938
MORELOS,SERVICIOS PRIVADOS NO FINANCIEROS,6 A 10 PERSONAS OCUPADAS,2022,0.781706772017506,0.218293227982493,0.128078817733990
MORELOS,SERVICIOS PRIVADOS NO FINANCIEROS,6 A 10 PERSONAS OCUPADAS,2023,0.314234211391448,0.685765788608552,0.136737089201878
MORELOS,SERVICIOS PRIVADOS NO FINANCIEROS,CONCENTRADOS,2020,0.283323448592320,0.716676551407680,0.301995294937701
MORELOS,SERVICIOS PRIVADOS NO FINANCIEROS,CONCENTRADOS,2021,0.147785925941172,0.852214074058828,0.239094702237957
MORELOS,SERVICIOS PRIVADOS NO FINANCIEROS,CONCENTRADOS,2022,0.563389840853069,0.436610159146931,0.301940072164409
MORELOS,SERVICIOS PRIVADOS NO FINANCIEROS,CONCENTRADOS,2023,0.670865419265612,0.329134580734388,0.242333245749033
MORELOS,TODOS LOS SECTORES,0 A 2 PERSONAS OCUPADAS,2020,0.373451211251477,0.626548788748522,0.030497702462946
MORELOS,TODOS LOS SECTORES,0 A 2 PERSONAS OCUPADAS,2021,0.179060215298979,0.820939784701020,0.244400161436787
MORELOS,TODOS LOS SECTORES,0 A 2 PERSONAS OCUPADAS,2022,0.458393775114215,0.541606224885784,0.308427855447112
MORELOS,TODOS LOS SECTORES,0 A 2 PERSONAS OCUPADAS,2023,0.831163477990031,0.168836522009968,0.246956349599129
MORELOS,TODOS LOS SECTORES,11 Y MÁS PERSONAS OCUPADAS,2020,0.417050979085556,0.582949020914443,0.088145896656535
MORELOS,TODOS LOS SECTORES,11 Y MÁS PERSONAS OCUPADAS,2021,0.576768345032786,0.423231654967213,0.083857442348008
MORELOS,TODOS LOS SECTORES,11 Y MÁS PERSONAS OCUPADAS,2022,0.653572117256840,0.346427882743159,0.055711873944851
MORELOS,TODOS LOS SECTORES,11 Y MÁS PERSONAS OCUPADAS,2023,0.411577562801892,0.588422437198107,0.079443447037702
MORELOS,TODOS LOS SECTORES,3 A 5 PERSONAS OCUPADAS,2020,0.636234287050854,0.363765712949145,0.202908708603469
MORELOS,TODOS LOS SECTORES,3 A 5 PERSONAS OCUPADAS,2021,0.496221667527480,0.503778332472519,0.164537941397446
MORELOS,TODOS LOS SECTORES,3 A 5 PERSONAS OCUPADAS,2022,0.808662097395811,0.191337902604188,0.151194896696182
MORELOS,TODOS LOS SECTORES,3 A 5 PERSONAS OCUPADAS,2023,0.480012798412873,0.519987201587126,0.173419945689793
MORELOS,TODOS LOS SECTORES,6 A 10 PERSONAS OCUPADAS,2020,0.865753635954420,0.134246364045579,0.142987249544627
MORELOS,TODOS LOS SECTORES,6 A 10 PERSONAS OCUPADAS,2021,0.768228483079590,0.231771516920409,0.136425648021828
MORELOS,TODOS LOS SECTORES,6 A 10 PERSONAS OCUPADAS,2022,0.821859828840961,0.178140171159038,0.101798698813624
MORELOS,TODOS LOS SECTORES,6 A 10 PERSONAS OCUPADAS,2023,0.552523085643217,0.447476914356782,0.113232217573222
MORELOS,TODOS LOS SECTORES,CONCENTRADOS,2020,0.277035874545104,0.722964125454896,0.279847494553377
MORELOS,TODOS LOS SECTORES,CONCENTRADOS,2021,0.140982832715084,0.859017167284916,0.226449831236576
MORELOS,TODOS LOS SECTORES,CONCENTRADOS,2022,0.559177921212506,0.440822078787494,0.263340628239514
MORELOS,TODOS LOS SECTORES,CONCENTRADOS,2023,0.718264035610302,0.281735964389698,0.215903843362844
NACIONAL,COMERCIO,0 A 2 PERSONAS OCUPADAS,2020,0.300873212046227,0.699126787953772,0.284756426133732
NACIONAL,COMERCIO,0 A 2 PERSONAS OCUPADAS,2021,0.187286424121087,0.812713575878912,0.239347781952483
NACIONAL,COMERCIO,0 A 2 PERSONAS OCUPADAS,2022,0.540039884374069,0.459960115625930,0.291201504768800
NACIONAL,COMERCIO,0 A 2 PERSONAS OCUPADAS,2023,0.798858294714969,0.201141705285030,0.260058571897576
NACIONAL,COMERCIO,101 Y MÁS PERSONAS OCUPADAS,2020,0.313913658642477,0.686086341357522,0.106967615309127
NACIONAL,COMERCIO,101 Y MÁS PERSONAS OCUPADAS,2021,0.412840250976224,0.587159749023775,0.040735873850197
NACIONAL,COMERCIO,101 Y MÁS PERSONAS OCUPADAS,2022,0.303605892043722,0.696394107956277,0.045335331584863
NACIONAL,COMERCIO,101 Y MÁS PERSONAS OCUPADAS,2023,0.465726618753336,0.534273381246663,0.054510058403634
NACIONAL,COMERCIO,11 A 50 PERSONAS OCUPADAS,2020,0.828895917208992,0.171104082791007,0.083143234481931
NACIONAL,COMERCIO,11 A 50 PERSONAS OCUPADAS,2021,0.827947851744277,0.172052148255722,0.070308206147212
NACIONAL,COMERCIO,11 A 50 PERSONAS OCUPADAS,2022,0.624602542168142,0.375397457831857,0.054450816606408
NACIONAL,COMERCIO,11 A 50 PERSONAS OCUPADAS,2023,0.833581952141792,0.166418047858207,0.069279602539332
NACIONAL,COMERCIO,3 A 5 PERSONAS OCUPADAS,2020,0.593397076701776,0.406602923298223,0.172783202228276
NACIONAL,COMERCIO,3 A 5 PERSONAS OCUPADAS,2021,0.443873075339844,0.556126924660155,0.149767363605185
NACIONAL,COMERCIO,3 A 5 PERSONAS OCUPADAS,2022,0.727448156873297,0.272551843126702,0.154270658878314
NACIONAL,COMERCIO,3 A 5 PERSONAS OCUPADAS,2023,0.587078786145605,0.412921213854394,0.180998282359576
NACIONAL,COMERCIO,51 A 100 PERSONAS OCUPADAS,2020,0.901100468477742,0.098899531522258,0.076443057722309
NACIONAL,COMERCIO,51 A 100 PERSONAS OCUPADAS,2021,0.944362336522084,0.055637663477915,0.057512953367876
NACIONAL,COMERCIO,51 A 100 PERSONAS OCUPADAS,2022,0.803580527467173,0.196419472532826,0.031357684355617
NACIONAL,COMERCIO,51 A 100 PERSONAS OCUPADAS,2023,0.423481855656233,0.576518144343766,0.052631578947368
NACIONAL,COMERCIO,6 A 10 PERSONAS OCUPADAS,2020,0.607866601607569,0.392133398392430,0.105950389175820
NACIONAL,COMERCIO,6 A 10 PERSONAS OCUPADAS,2021,0.708301218935440,0.291698781064559,0.101581455172615
NACIONAL,COMERCIO,6 A 10 PERSONAS OCUPADAS,2022,0.590897491774980,0.409102508225019,0.090975699108560
NACIONAL,COMERCIO,6 A 10 PERSONAS OCUPADAS,2023,0.540722575042827,0.459277424957172,0.107235310280996
NACIONAL,COMERCIO,CONCENTRADOS,2020,0.514793699178339,0.485206300821661,0.261934286063271
NACIONAL,COMERCIO,CONCENTRADOS,2021,0.358359556226624,0.641640443773376,0.221419384740166
NACIONAL,COMERCIO,CONCENTRADOS,2022,0.642818305255400,0.357181694744600,0.254606935192296
NACIONAL,COMERCIO,CONCENTRADOS,2023,0.699575633797555,0.300424366202445,0.230917973784066
NACIONAL,MANUFACTURAS,0 A 2 PERSONAS OCUPADAS,2020,0.171314393587597,0.828685606412402,0.251619870410367
NACIONAL,MANUFACTURAS,0 A 2 PERSONAS OCUPADAS,2021,0.080547203941938,0.919452796058062,0.215819009842809
NACIONAL,MANUFACTURAS,0 A 2 PERSONAS OCUPADAS,2022,0.346286938509760,0.653713061490239,0.274720987925223
NACIONAL,MANUFACTURAS,0 A 2 PERSONAS OCUPADAS,2023,0.811187398068930,0.188812601931069,0.218947308410416
NACIONAL,MANUFACTURAS,101 Y MÁS PERSONAS OCUPADAS,2020,0.750965525910640,0.249034474089359,0.057650862068966
NACIONAL,MANUFACTURAS,101 Y MÁS PERSONAS OCUPADAS,2021,0.782607251971970,0.217392748028029,0.049631764329171
NACIONAL,MANUFACTURAS,101 Y MÁS PERSONAS OCUPADAS,2022,0.805583991686208,0.194416008313791,0.024327784891165
NACIONAL,MANUFACTURAS,101 Y MÁS PERSONAS OCUPADAS,2023,0.886111749232794,0.113888250767205,0.027582159624413
NACIONAL,MANUFACTURAS,11 A 50 PERSONAS OCUPADAS,2020,0.464109807307471,0.535890192692528,0.084388185654008
NACIONAL,MANUFACTURAS,11 A 50 PERSONAS OCUPADAS,2021,0.413944791343045,0.586055208656954,0.107820505602162
NACIONAL,MANUFACTURAS,11 A 50 PERSONAS OCUPADAS,2022,0.576563432851090,0.423436567148909,0.064424031777557
NACIONAL,MANUFACTURAS,11 A 50 PERSONAS OCUPADAS,2023,0.558513414281242,0.441486585718757,0.076148908857510
NACIONAL,MANUFACTURAS,3 A 5 PERSONAS OCUPADAS,2020,0.368452882808272,0.631547117191728,0.170487686325340
NACIONAL,MANUFACTURAS,3 A 5 PERSONAS OCUPADAS,2021,0.222299641152619,0.777700358847381,0.162761050792105
NACIONAL,MANUFACTURAS,3 A 5 PERSONAS OCUPADAS,2022,0.517603236190017,0.482396763809983,0.145656369296652
NACIONAL,MANUFACTURAS,3 A 5 PERSONAS OCUPADAS,2023,0.486790153799488,0.513209846200511,0.164343513442965
NACIONAL,MANUFACTURAS,51 A 100 PERSONAS OCUPADAS,2020,0.772056613719986,0.227943386280013,0.058617234468938
NACIONAL,MANUFACTURAS,51 A 100 PERSONAS OCUPADAS,2021,0.794141098934671,0.205858901065328,0.061472480343102
NACIONAL,MANUFACTURAS,51 A 100 PERSONAS OCUPADAS,2022,0.938243825574097,0.061756174425902,0.041291291291291
NACIONAL,MANUFACTURAS,51 A 100 PERSONAS OCUPADAS,2023,0.839719600589560,0.160280399410439,0.048740595354923
NACIONAL,MANUFACTURAS,6 A 10 PERSONAS OCUPADAS,2020,0.372644303091724,0.627355696908275,0.115172594828718
NACIONAL,MANUFACTURAS,6 A 10 PERSONAS OCUPADAS,2021,0.256883851961318,0.743116148038681,0.144579452508156
NACIONAL,MANUFACTURAS,6 A 10 PERSONAS OCUPADAS,2022,0.510236849100438,0.489763150899561,0.103391790325689
NACIONAL,MANUFACTURAS,6 A 10 PERSONAS OCUPADAS,2023,0.381489380281771,0.618510619718228,0.112845946607886
NACIONAL,MANUFACTURAS,CONCENTRADOS,2020,0.526793518429739,0.473206481570261,0.205867725025613
NACIONAL,MANUFACTURAS,CONCENTRADOS,2021,0.367394818753583,0.632605181246417,0.187004110673044
NACIONAL,MANUFACTURAS,CONCENTRADOS,2022,0.723004165868516,0.276995834131484,0.211030744656030
NACIONAL,MANUFACTURAS,CONCENTRADOS,2023,0.742445132127788,0.257554867872212,0.182833476149672
NACIONAL,OTROS SECTORES,CONCENTRADOS,2020,0.558786909732293,0.441213090267707,0.253896486474511
NACIONAL,OTROS SECTORES,CONCENTRADOS,2021,0.403820957417336,0.596179042582664,0.212216174054399
NACIONAL,OTROS SECTORES,CONCENTRADOS,2022,0.682308860405453,0.317691139594547,0.247372235470985
NACIONAL,OTROS SECTORES,CONCENTRADOS,2023,0.731063157010942,0.268936842989058,0.224057518367518
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,0 A 2 PERSONAS OCUPADAS,2020,0.210670574977655,0.789329425022344,0.291673785189883
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,0 A 2 PERSONAS OCUPADAS,2021,0.104740209710986,0.895259790289013,0.243194068396718
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,0 A 2 PERSONAS OCUPADAS,2022,0.341798502216023,0.658201497783977,0.347783742925808
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,0 A 2 PERSONAS OCUPADAS,2023,0.777291891226466,0.222708108773533,0.284393580924315
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,101 Y MÁS PERSONAS OCUPADAS,2020,0.669757738401528,0.330242261598471,0.079380445304937
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,101 Y MÁS PERSONAS OCUPADAS,2021,0.828917432823854,0.171082567176145,0.046311254711901
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,101 Y MÁS PERSONAS OCUPADAS,2022,0.736102990739545,0.263897009260454,0.037338764426341
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,101 Y MÁS PERSONAS OCUPADAS,2023,0.788110983336671,0.211889016663328,0.051682368775236
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,11 A 50 PERSONAS OCUPADAS,2020,0.743632711409635,0.256367288590364,0.104846566000974
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,11 A 50 PERSONAS OCUPADAS,2021,0.657105913444606,0.342894086555393,0.095996589543852
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,11 A 50 PERSONAS OCUPADAS,2022,0.754668612533744,0.245331387466255,0.079385292159870
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,11 A 50 PERSONAS OCUPADAS,2023,0.461807319233528,0.538192680766471,0.095150617654226
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2020,0.448685554291196,0.551314445708803,0.195540885821581
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2021,0.329285707174084,0.670714292825915,0.166012504684326
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2022,0.573983916807097,0.426016083192902,0.164221054562325
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,3 A 5 PERSONAS OCUPADAS,2023,0.530550701526924,0.469449298473075,0.210779055239345
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,51 A 100 PERSONAS OCUPADAS,2020,0.642194145620203,0.357805854379796,0.106905710491368
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,51 A 100 PERSONAS OCUPADAS,2021,0.782507384281846,0.217492615718153,0.068891741548994
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,51 A 100 PERSONAS OCUPADAS,2022,0.796238601002652,0.203761398997347,0.046619411123228
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,51 A 100 PERSONAS OCUPADAS,2023,0.388211325822107,0.611788674177892,0.067837190742219
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,6 A 10 PERSONAS OCUPADAS,2020,0.623968511625529,0.376031488374470,0.138933063466821
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,6 A 10 PERSONAS OCUPADAS,2021,0.481382851741578,0.518617148258421,0.127389302673127
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,6 A 10 PERSONAS OCUPADAS,2022,0.692086188231359,0.307913811768640,0.115439784267600
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,6 A 10 PERSONAS OCUPADAS,2023,0.558164008389140,0.441835991610859,0.142184300341297
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,CONCENTRADOS,2020,0.537064571567551,0.462935428432449,0.260214689149430
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,CONCENTRADOS,2021,0.366437643392748,0.633562356607252,0.217542185872740
NACIONAL,SERVICIOS PRIVADOS NO FINANCIEROS,CONCENTRADOS,2022,0.673642439492161,0.326357560507839,0.283740495497853
